Codigo,Descricao,Data_Inicio,Data_Fim,Tipo_Ato_Ini,Numero_Ato_Ini,Ano_Ato_Ini
8456301,De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84563011,Para texturizar superfícies cilíndricas,01/04/2022,31/12/9999,Res Camex,272,2021
84563019,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84563090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84564000,- Que operem por jato de plasma,01/04/2022,31/12/9999,Res Camex,272,2021
84565000,- Máquinas de corte a jato de água,01/04/2022,31/12/9999,Res Camex,272,2021
84569000,- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8457,"Centros de usinagem (fabricação*), máquinas de sistema monostático (<i>single station</i>) e máquinas de estações múltiplas, para trabalhar metais",01/04/2022,31/12/9999,Res Camex,272,2021
84571000,- Centros de usinagem (fabricação*),01/04/2022,31/12/9999,Res Camex,272,2021
845720,- Máquinas de sistema monostático (<i>sin</i><i>gle station</i>),01/04/2022,31/12/9999,Res Camex,272,2021
84572010,De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84572090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
845730,- Máquinas de estações múltiplas,01/04/2022,31/12/9999,Res Camex,272,2021
84573010,De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84573090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8458,Tornos (incluindo os centros de torneamento) para metais,01/04/2022,31/12/9999,Res Camex,272,2021
84581,- Tornos horizontais:,01/04/2022,31/12/9999,Res Camex,272,2021
845811,-- De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84581110,Revólver,01/04/2022,31/12/9999,Res Camex,272,2021
8458119,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
84581191,De 6 ou mais fusos porta-peças,01/04/2022,31/12/9999,Res Camex,272,2021
84581199,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
845819,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
84581910,Revólver,01/04/2022,31/12/9999,Res Camex,272,2021
84581990,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
84589,- Outros tornos:,01/04/2022,31/12/9999,Res Camex,272,2021
84589100,-- De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84589900,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
8459,"Máquinas-ferramentas (incluindo as unidades com cabeça deslizante) para furar, mandrilar, fresar, roscar interior ou exteriormente metais, por eliminação de matéria, exceto os tornos (incluindo os centros de torneamento) da posição 8458",01/04/2022,31/12/9999,Res Camex,272,2021
84591000,- Unidades com cabeça deslizante,01/04/2022,31/12/9999,Res Camex,272,2021
84592,- Outras máquinas para furar:,01/04/2022,31/12/9999,Res Camex,272,2021
845921,-- De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84592110,Radiais,01/04/2022,31/12/9999,Res Camex,272,2021
8459219,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84592191,De mais de um cabeçote mono ou multifuso,01/04/2022,31/12/9999,Res Camex,272,2021
84592199,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84592900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84593,- Outras mandriladoras-fresadoras:,01/04/2022,31/12/9999,Res Camex,272,2021
84593100,-- De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84593900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84594,- Outras máquinas para mandrilar:,01/04/2022,31/12/9999,Res Camex,272,2021
84594100,-- De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84594900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84595,"- Máquinas para fresar, de console:",01/04/2022,31/12/9999,Res Camex,272,2021
84595100,-- De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84595900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84596,- Outras máquinas para fresar:,01/04/2022,31/12/9999,Res Camex,272,2021
84596100,-- De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84596900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84597000,- Outras máquinas para roscar interior ou exteriormente,01/04/2022,31/12/9999,Res Camex,272,2021
8460,"Máquinas-ferramentas para rebarbar, afiar, amolar, retificar, brunir, polir ou realizar outras operações de acabamento em metais ou <i>cermets</i> por meio de mós, de abrasivos ou de produtos polidores, exceto as máquinas de cortar ou acabar engrenagens da posição 8461",01/04/2022,31/12/9999,Res Camex,272,2021
84601,- Máquinas para retificar superfícies planas:,01/04/2022,31/12/9999,Res Camex,272,2021
84601200,-- De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84601900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84602,- Outras máquinas para retificar:,01/04/2022,31/12/9999,Res Camex,272,2021
84602200,"-- Máquinas para retificar sem centro, de comando numérico",01/04/2022,31/12/9999,Res Camex,272,2021
84602300,"-- Outras máquinas para retificar superfícies cilíndricas, de comando numérico",01/04/2022,31/12/9999,Res Camex,272,2021
84602400,"-- Outras, de comando numérico",01/04/2022,31/12/9999,Res Camex,272,2021
84602900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84603,- Máquinas para afiar:,01/04/2022,31/12/9999,Res Camex,272,2021
84603100,-- De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84603900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
846040,- Máquinas para brunir,01/04/2022,31/12/9999,Res Camex,272,2021
8460401,De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84604011,Brunidoras para cilindros de diâmetro inferior ou igual a 312 mm,01/04/2022,31/12/9999,Res Camex,272,2021
84604019,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8460409,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84604091,Brunidoras para cilindros de diâmetro inferior ou igual a 312 mm,01/04/2022,31/12/9999,Res Camex,272,2021
84604099,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
846090,- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8460901,De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84609011,"De polir, com cinco ou mais cabeças e porta -peças rotativo",01/04/2022,31/12/9999,Res Camex,272,2021
84609012,"De esmerilhar, com duas ou mais cabeças e porta-peças rotativo",01/04/2022,31/12/9999,Res Camex,272,2021
84609019,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84609090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8461,"Máquinas-ferramentas para aplainar, plainas-limadoras, máquinas-ferramentas para escatelar, brochar, cortar ou acabar engrenagens, serrar, seccionar e outras máquinas-ferramentas que trabalhem por eliminação de metal ou de <i>cermets</i>, não especificadas nem compreendidas noutras posições",01/04/2022,31/12/9999,Res Camex,272,2021
846120,- Plainas-limadoras e máquinas para escatelar,01/04/2022,31/12/9999,Res Camex,272,2021
84612010,Para escatelar,01/04/2022,31/12/9999,Res Camex,272,2021
84612090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
846130,- Máquinas para brochar,01/04/2022,31/12/9999,Res Camex,272,2021
84613010,De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84613090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
846140,- Máquinas para cortar ou acabar engrenagens,01/04/2022,31/12/9999,Res Camex,272,2021
84614010,De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
8461409,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84614091,Redondeadoras de dentes,01/04/2022,31/12/9999,Res Camex,272,2021
84614099,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
846150,- Máquinas para serrar ou seccionar,01/04/2022,31/12/9999,Res Camex,272,2021
84615010,De fitas sem fim,01/04/2022,31/12/9999,Res Camex,272,2021
84615020,Circulares,01/04/2022,31/12/9999,Res Camex,272,2021
84615090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
846190,- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84619010,De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84619090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8462,"Máquinas-ferramentas (incluindo as prensas) para forjar ou estampar, martelos, martelos-pilões e martinetes, para trabalhar metais (excluindo os laminadores); máquinas-ferramentas (incluindo as prensas, as linhas de corte longitudinal e as linhas de corte transversal) para enrolar, arquear, dobrar, endireitar, aplanar, cisalhar, puncionar, chanfrar ou mordiscar metais (excluindo as bancas para estirar); prensas para trabalhar metais ou carbonetos metálicos, não especificadas acima",01/04/2022,31/12/9999,Res Camex,272,2021
84621,"- Máquinas para trabalhar a quente (incluindo as prensas) para forjar por matrizagem ou de forjamento livre ou de estampar, martelos, martelos-pilões e martinetes:",01/04/2022,31/12/9999,Res Camex,272,2021
84621100,-- Máquinas para forjamento em matriz fechada,01/04/2022,31/12/9999,Res Camex,272,2021
84621900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84622,"- Máquinas (incluindo as prensas dobradeiras) para enrolar, arquear, dobrar, endireitar ou aplanar, para produtos planos:",01/04/2022,31/12/9999,Res Camex,272,2021
84622200,-- Máquinas para formação de perfis,01/04/2022,31/12/9999,Res Camex,272,2021
84622300,"-- Prensas dobradeiras, de comando numérico",01/04/2022,31/12/9999,Res Camex,272,2021
84622400,"-- Prensas para painéis, de comando numérico",01/04/2022,31/12/9999,Res Camex,272,2021
84622500,"-- Máquinas de conformação por rolos, de comando numérico",01/04/2022,31/12/9999,Res Camex,272,2021
84622600,"-- Outras máquinas para enrolar, arquear, dobrar, endireitar ou aplanar, de comando numérico",01/04/2022,31/12/9999,Res Camex,272,2021
84622900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84623,"- Linhas de corte longitudinal, linhas de corte transversal e outras máquinas (excluindo as prensas) para cisalhar, para produtos planos, exceto as máquinas combinadas de puncionar e cisalhar:",01/04/2022,31/12/9999,Res Camex,272,2021
84623200,-- Linhas de corte longitudinal e linhas de corte transversal,01/04/2022,31/12/9999,Res Camex,272,2021
84623300,"-- Máquinas para cisalhar, de comando numérico",01/04/2022,31/12/9999,Res Camex,272,2021
84623900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84624,"- Máquinas (excluindo as prensas) para puncionar, chanfrar ou mordiscar, para produtos planos, incluindo as máquinas combinadas de puncionar e cisalhar:",01/04/2022,31/12/9999,Res Camex,272,2021
84624200,-- De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84624900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84625,"- Máquinas (excluindo as prensas) para trabalhar tubos, perfis ocos, perfis e barras:",01/04/2022,31/12/9999,Res Camex,272,2021
84625100,-- De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84625900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84626,- Prensas para trabalhar metal a frio:,01/04/2022,31/12/9999,Res Camex,272,2021
84626100,-- Prensas hidráulicas,01/04/2022,31/12/9999,Res Camex,272,2021
84626200,-- Prensas mecânicas,01/04/2022,31/12/9999,Res Camex,272,2021
84626300,-- Servoprensas,01/04/2022,31/12/9999,Res Camex,272,2021
84626900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84629000,- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8463,"Outras máquinas-ferramentas para trabalhar metais ou <i>cermets</i>, que trabalhem sem eliminação de matéria",01/04/2022,31/12/9999,Res Camex,272,2021
846310,"- Bancas para estirar barras, tubos, perfis, fios ou semelhantes",01/04/2022,31/12/9999,Res Camex,272,2021
84631010,Para estirar tubos,01/04/2022,31/12/9999,Res Camex,272,2021
84631090,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
846320,- Máquinas para fazer roscas internas ou externas por laminagem,01/04/2022,31/12/9999,Res Camex,272,2021
84632010,De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
8463209,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84632091,"De pente plano, com capacidade de produção igual ou superior a 160 unidades por minuto, de diâmetro de rosca compreendido entre 3 mm e 10 mm",01/04/2022,31/12/9999,Res Camex,272,2021
84632099,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84633000,- Máquinas para trabalhar arames e fios de metal,01/04/2022,31/12/9999,Res Camex,272,2021
846390,- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84639010,De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84639090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8464,"Máquinas-ferramentas para trabalhar pedra, produtos cerâmicos, concreto (betão), fibrocimento ou matérias minerais semelhantes, ou para o trabalho a frio do vidro",01/04/2022,31/12/9999,Res Camex,272,2021
84641000,- Máquinas para serrar,01/04/2022,31/12/9999,Res Camex,272,2021
846420,- Máquinas para esmerilar ou polir,01/04/2022,31/12/9999,Res Camex,272,2021
84642010,Para vidro,01/04/2022,31/12/9999,Res Camex,272,2021
8464202,Para cerâmica,01/04/2022,31/12/9999,Res Camex,272,2021
84642021,"De polir placas, para pavimentação ou revestimento, com oito ou mais cabeças",01/04/2022,31/12/9999,Res Camex,272,2021
84642029,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84642090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
846490,- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8464901,Para vidro,01/04/2022,31/12/9999,Res Camex,272,2021
84649011,"De comando numérico, para retificar, fresar e perfurar",01/04/2022,31/12/9999,Res Camex,272,2021
84649019,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84649090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8465,"Máquinas-ferramentas (incluindo as máquinas para pregar, grampear, colar ou reunir por qualquer outro modo) para trabalhar madeira, cortiça, osso, borracha endurecida, plástico duro ou matérias duras semelhantes",01/04/2022,31/12/9999,Res Camex,272,2021
84651000,- Máquinas-ferramentas capazes de efetuar diferentes tipos de operações sem troca de ferramentas,01/04/2022,31/12/9999,Res Camex,272,2021
84652000,- Centros de usinagem (fabricação*),01/04/2022,31/12/9999,Res Camex,272,2021
84659,- Outras:,01/04/2022,31/12/9999,Res Camex,272,2021
846591,-- Máquinas de serrar,01/04/2022,31/12/9999,Res Camex,272,2021
84659110,De fita sem fim,01/04/2022,31/12/9999,Res Camex,272,2021
84659120,Circulares,01/04/2022,31/12/9999,Res Camex,272,2021
84659190,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
846592,-- Máquinas para desbastar ou aplainar; máquinas para fresar ou moldurar,01/04/2022,31/12/9999,Res Camex,272,2021
8465921,De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84659211,Fresadoras,01/04/2022,31/12/9999,Res Camex,272,2021
84659219,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84659290,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
846593,"-- Máquinas para esmerilar, lixar ou polir",01/04/2022,31/12/9999,Res Camex,272,2021
84659310,Lixadeiras,01/04/2022,31/12/9999,Res Camex,272,2021
84659390,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84659400,-- Máquinas para arquear ou reunir,01/04/2022,31/12/9999,Res Camex,272,2021
846595,-- Máquinas para furar ou escatelar,01/04/2022,31/12/9999,Res Camex,272,2021
8465951,De comando numérico,01/04/2022,31/12/9999,Res Camex,272,2021
84659511,Para furar,01/04/2022,31/12/9999,Res Camex,272,2021
84659512,Para escatelar,01/04/2022,31/12/9999,Res Camex,272,2021
8465959,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84659591,Para furar,01/04/2022,31/12/9999,Res Camex,272,2021
84659592,Para escatelar,01/04/2022,31/12/9999,Res Camex,272,2021
84659600,"-- Máquinas para fender, seccionar ou desenrolar",01/04/2022,31/12/9999,Res Camex,272,2021
84659900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8466,"Partes e acessórios reconhecíveis como exclusiva ou principalmente destinados às máquinas das posições 8456 a 8465, incluindo os porta-peças e porta-ferramentas, as fieiras de abertura automática, os dispositivos divisores e outros dispositivos especiais, para estas máquinas; porta-ferramentas para ferramentas manuais de qualquer tipo",01/04/2022,31/12/9999,Res Camex,272,2021
84661000,- Porta-ferramentas e fieiras de abertura automática,01/04/2022,31/12/9999,Res Camex,272,2021
846620,- Porta-peças,01/04/2022,31/12/9999,Res Camex,272,2021
84662010,Para tornos,01/04/2022,31/12/9999,Res Camex,272,2021
84662090,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
84663000,"- Dispositivos divisores e outros dispositivos especiais, para máquinas",01/04/2022,31/12/9999,Res Camex,272,2021
84669,- Outros:,01/04/2022,31/12/9999,Res Camex,272,2021
84669100,-- Para máquinas da posição 8464,01/04/2022,31/12/9999,Res Camex,272,2021
84669200,-- Para máquinas da posição 8465,01/04/2022,31/12/9999,Res Camex,272,2021
846693,-- Para máquinas das posições 8456 a 8461,01/04/2022,31/12/9999,Res Camex,272,2021
8466931,Para máquinas da posição 8456,01/04/2022,31/12/9999,Res Camex,272,2021
84669311,Para máquinas da subposição 845620,01/04/2022,31/12/9999,Res Camex,272,2021
84669319,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84669320,Para máquinas da posição 8457,01/04/2022,31/12/9999,Res Camex,272,2021
84669330,Para máquinas da posição 8458,01/04/2022,31/12/9999,Res Camex,272,2021
84669340,Para máquinas da posição 8459,01/04/2022,31/12/9999,Res Camex,272,2021
84669350,Para máquinas da posição 8460,01/04/2022,31/12/9999,Res Camex,272,2021
84669360,Para máquinas da posição 8461,01/04/2022,31/12/9999,Res Camex,272,2021
846694,-- Para máquinas das posições 8462 ou 8463,01/04/2022,31/12/9999,Res Camex,272,2021
84669410,Para máquinas das subposições 846211 ou 846219,01/04/2022,31/12/9999,Res Camex,272,2021
84669420,Para máquinas das subposições 846222 a 846229,01/04/2022,31/12/9999,Res Camex,272,2021
84669490,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8467,"Ferramentas pneumáticas, hidráulicas ou com motor (elétrico ou não elétrico) incorporado, de uso manual",01/04/2022,31/12/9999,Res Camex,272,2021
84671,- Pneumáticas:,01/04/2022,31/12/9999,Res Camex,272,2021
846711,-- Rotativas (mesmo com sistema de percussão),01/04/2022,31/12/9999,Res Camex,272,2021
84671110,Furadeiras,01/04/2022,31/12/9999,Res Camex,272,2021
84671190,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84671900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84672,- Com motor elétrico incorporado:,01/04/2022,31/12/9999,Res Camex,272,2021
84672100,"-- Furadeiras (perfuradoras) de qualquer espécie, incluindo as rotativas",01/04/2022,31/12/9999,Res Camex,272,2021
84672200,-- Serras,01/04/2022,31/12/9999,Res Camex,272,2021
846729,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84672910,Tesouras,01/04/2022,31/12/9999,Res Camex,272,2021
8467299,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84672991,Cortadoras de tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
84672992,Parafusadeiras e rosqueadeiras,01/04/2022,31/12/9999,Res Camex,272,2021
84672993,Martelos,01/04/2022,31/12/9999,Res Camex,272,2021
84672999,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84678,- Outras ferramentas:,01/04/2022,31/12/9999,Res Camex,272,2021
84678100,-- Serras de corrente,01/04/2022,31/12/9999,Res Camex,272,2021
84678900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84679,- Partes:,01/04/2022,31/12/9999,Res Camex,272,2021
84679100,-- De serras de corrente,01/04/2022,31/12/9999,Res Camex,272,2021
84679200,-- De ferramentas pneumáticas,01/04/2022,31/12/9999,Res Camex,272,2021
84679900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8468,"Máquinas e aparelhos para soldar, mesmo de corte, exceto os da posição 8515; máquinas e aparelhos a gás, para têmpera superficial",01/04/2022,31/12/9999,Res Camex,272,2021
84681000,- Maçaricos de uso manual,01/04/2022,31/12/9999,Res Camex,272,2021
84682000,- Outras máquinas e aparelhos a gás,01/04/2022,31/12/9999,Res Camex,272,2021
846880,- Outras máquinas e aparelhos,01/04/2022,31/12/9999,Res Camex,272,2021
84688010,Para soldar por fricção,01/04/2022,31/12/9999,Res Camex,272,2021
84688090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
846890,- Partes,01/04/2022,31/12/9999,Res Camex,272,2021
84689010,De maçaricos de uso manual,01/04/2022,31/12/9999,Res Camex,272,2021
84689020,De máquinas ou aparelhos para soldar por fricção,01/04/2022,31/12/9999,Res Camex,272,2021
84689090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8470,"Máquinas de calcular e máquinas de bolso que permitam gravar, reproduzir e visualizar informações, com função de cálculo incorporada; máquinas de contabilidade, máquinas de franquear, de emitir bilhetes e máquinas semelhantes, com dispositivo de cálculo incorporado; caixas registradoras",01/04/2022,31/12/9999,Res Camex,272,2021
84701000,"- Calculadoras eletrônicas capazes de funcionar sem fonte externa de energia elétrica e máquinas de bolso com função de cálculo incorporada que permitam gravar, reproduzir e visualizar informações",01/04/2022,31/12/9999,Res Camex,272,2021
84702,"- Outras máquinas de calcular, eletrônicas:",01/04/2022,31/12/9999,Res Camex,272,2021
84702100,-- Com dispositivo impressor incorporado,01/04/2022,31/12/9999,Res Camex,272,2021
84702900,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84703000,- Outras máquinas de calcular,01/04/2022,31/12/9999,Res Camex,272,2021
847050,- Caixas registradoras,01/04/2022,31/12/9999,Res Camex,272,2021
84705010,Eletrônicas,01/04/2022,31/12/9999,Res Camex,272,2021
84705090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
847090,- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84709010,Máquinas de franquear correspondência,01/04/2022,31/12/9999,Res Camex,272,2021
84709090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8471,"Máquinas automáticas para processamento de dados e suas unidades; leitores magnéticos ou ópticos, máquinas para registrar dados em suporte sob forma codificada, e máquinas para processamento desses dados, não especificadas nem compreendidas noutras posições",01/04/2022,31/12/9999,Res Camex,272,2021
847130,"- Máquinas automáticas para processamento de dados, portáteis, de peso não superior a 10 kg, que contenham pelo menos uma unidade central de processamento, um teclado e uma tela (ecrã*)",01/04/2022,31/12/9999,Res Camex,272,2021
8471301,Capazes de funcionar sem fonte externa de energia,01/04/2022,31/12/9999,Res Camex,272,2021
84713011,"De peso inferior a 350 g, com tela de área não superior a 140 cm<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
84713012,"De peso inferior a 3,5 kg, com tela de área superior a 140 cm<sup>2</sup>, mas inferior a 560 cm<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
84713019,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84713090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
84714,- Outras máquinas automáticas para processamento de dados:,01/04/2022,31/12/9999,Res Camex,272,2021
84714100,"-- Que contenham, no mesmo corpo, pelo menos uma unidade central de processamento e, mesmo combinadas, uma unidade de entrada e uma unidade de saída",01/04/2022,31/12/9999,Res Camex,272,2021
84714900,"-- Outras, apresentadas sob a forma de sistemas",01/04/2022,31/12/9999,Res Camex,272,2021
847150,"- Unidades de processamento, exceto as das subposições 847141 ou 847149, podendo conter, no mesmo corpo, um ou dois dos seguintes tipos de unidades: unidade de memória, unidade de entrada e unidade de saída",01/04/2022,31/12/9999,Res Camex,272,2021
84715010,"De pequena capacidade, baseadas em microprocessadores, com capacidade de instalação, dentro do mesmo gabinete, de unidades de memória da subposição 847170, podendo conter múltiplos conectores de expansão (<i>slots</i>), e valor FOB inferior ou igual a US$ 12500,00, por unidade",01/04/2022,31/12/9999,Res Camex,272,2021
84715020,"De média capacidade, podendo conter no máximo uma unidade de entrada e outra de saída da subposição 847160, com capacidade de instalação, dentro do mesmo gabinete, de unidades de memória da subposição 847170, podendo conter múltiplos conectores de expansão (<i>slots</i>), e valor FOB superior a US$ 12500,00, mas não superior a US$ 46000,00, por unidade",01/04/2022,31/12/9999,Res Camex,272,2021
84715030,"De grande capacidade, podendo conter no máximo uma unidade de entrada e outra de saída da subposição 847160, com capacidade de instalação interna, ou em módulos separados do gabinete do processador central, de unidades de memória da subposição 847170, e valor FOB superior a US$ 46000,00, mas não superior a US$ 100000,00, por unidade",01/04/2022,31/12/9999,Res Camex,272,2021
84715040,"De muito grande capacidade, podendo conter no máximo uma unidade de entrada e outra de saída da subposição 847160, com capacidade de instalação interna, ou em módulos separados do gabinete do processador central, de unidades de memória da subposição 847170, e valor FOB superior a US$ 100000,00, por unidade",01/04/2022,31/12/9999,Res Camex,272,2021
84715090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
847160,"- Unidades de entrada ou de saída, podendo conter, no mesmo corpo, unidades de memória",01/04/2022,31/12/9999,Res Camex,272,2021
8471605,Unidades de entrada,01/04/2022,31/12/9999,Res Camex,272,2021
84716052,Teclados,01/04/2022,31/12/9999,Res Camex,272,2021
84716053,"Indicadores ou apontadores (<i>mouse</i> e <i>track-ball</i>, por exemplo)",01/04/2022,31/12/9999,Res Camex,272,2021
84716054,Mesas digitalizadoras,01/04/2022,31/12/9999,Res Camex,272,2021
84716059,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
8471606,"Aparelhos terminais que tenham, pelo menos, uma unidade de entrada por teclado alfanumérico e uma unidade de saída por vídeo (terminais de vídeo)",01/04/2022,31/12/9999,Res Camex,272,2021
84716061,Com unidade de saída por vídeo monocromático,01/04/2022,31/12/9999,Res Camex,272,2021
84716062,Com unidade de saída por vídeo policromático,01/04/2022,31/12/9999,Res Camex,272,2021
84716080,Terminais de auto-atendimento bancário,01/04/2022,31/12/9999,Res Camex,272,2021
84716090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
847170,- Unidades de memória,01/04/2022,31/12/9999,Res Camex,272,2021
84717010,De discos magnéticos,01/04/2022,31/12/9999,Res Camex,272,2021
84717020,De discos para leitura ou gravação de dados por meios ópticos (unidade de disco óptico),01/04/2022,31/12/9999,Res Camex,272,2021
84717030,De fitas magnéticas,01/04/2022,31/12/9999,Res Camex,272,2021
84717040,De estado sólido (SSD - <i>Solid-State Drive</i>),01/04/2022,31/12/9999,Res Camex,272,2021
84717090,"Outras, incluídas as combinações de unidades de, pelo menos, dois dos itens precedentes",01/04/2022,31/12/9999,Res Camex,272,2021
84718000,- Outras unidades de máquinas automáticas para processamento de dados,01/04/2022,31/12/9999,Res Camex,272,2021
847190,- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
8471901,Leitores ou gravadores,01/04/2022,31/12/9999,Res Camex,272,2021
84719011,De cartões magnéticos,01/04/2022,31/12/9999,Res Camex,272,2021
84719012,Leitores de códigos de barras,01/04/2022,31/12/9999,Res Camex,272,2021
84719013,Leitores de caracteres magnetizáveis,01/04/2022,31/12/9999,Res Camex,272,2021
84719014,Digitalizadores de imagens (<i>scanners</i>),01/04/2022,31/12/9999,Res Camex,272,2021
84719019,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
84719090,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
8472,"Outras máquinas e aparelhos de escritório (por exemplo, duplicadores hectográficos ou a estêncil, máquinas para imprimir endereços, distribuidores automáticos de notas (papéis-moeda), máquinas para selecionar, contar ou empacotar moedas, máquinas apontadoras de lápis (apara-lápis), perfuradores ou grampeadores (agrafadores*))",01/04/2022,31/12/9999,Res Camex,272,2021
84721000,- Duplicadores,01/04/2022,31/12/9999,Res Camex,272,2021
